@RationalEtienne @tesla_raj Most people have no idea just how good the Tesla air purification system is. Literally 10X better than any other car.,6204,2021-06-16 04:58:42
"@RationalEtienne @tesla_raj Oh man, home hvac that is super energy efficient, quiet &amp; purifies the air would be great. We developed it for the car, but it can be scaled up for home use.",3344,2021-06-16 04:56:58
@tesla_raj New HVAC firmware coming soon that will make it quieter,14367,2021-06-16 03:43:21
"@gmalca @Tesla True, we somewhat overcompensated on Bluetooth antenna capability haha. Will work on turning it down near your destination.",23495,2021-06-15 19:00:15
@BillyM2k 🤣🤣,24061,2021-06-15 12:09:56
From the top of Starbase high bay https://t.co/kRtJBrwrqW,131893,2021-06-15 08:06:24
RT @cleantechnica: Jay Leno Breaks World Record In Tesla’s New Plaid Model S — “I Love This Car” https://t.co/Rxd7VNIZpx,0,2021-06-15 07:50:22
Stacking Super Heavy Aft Section https://t.co/itydacQ4hM,155312,2021-06-15 07:47:35
@MileyCyrus 133T H4X0R got my phone. Nuthin I could do. Sorry babe.,26456,2021-06-15 00:20:35
@tobyliiiiiiiiii @f_rmnn Cool,9566,2021-06-14 09:22:23
@FOXSports Epic dog,6763,2021-06-14 09:15:58
K is Kindred,41978,2021-06-14 08:22:48
Could turn out to be one big Philip K Dick joke in the end,71332,2021-06-14 08:21:46
"Pluto takes 248 years to orbit the sun, but Uranus only takes 84",248190,2021-06-14 08:13:50
"@lexfridman The aliens would say “So Long, and Thanks for the Orifice!”",4938,2021-06-14 07:19:13
@leastImAlive @PPathole Decided to sell my last remaining house. Just needs to go to a large family who will live there. It’s a special place.,6971,2021-06-14 07:15:20
"@PPathole @DELTA_V @spacex360 After several successful launches, land overflight earlier in trajectory passes E-sub-c safety threshold. That said, Starship will also launch from Cape long-term.",3264,2021-06-14 07:12:55
Shout out to the awesome Tesla global team. Thanks for working so hard to make Tesla successful!,3897,2021-06-24 01:10:10
"@torybruno Good chart. This is a major reason why we moved Starlink from ~1100km orbit to ~550km. Atmosphere automatically clears the lower altitude within a few years, so space junk cannot accumulate.",4375,2021-06-23 23:34:14
@Teslarati @ResidentSponge ??,10732,2021-06-23 13:06:51
@JRossNicoll This is an important improvement,19260,2021-06-22 05:59:30
RT @SpaceX: View from the droneship of Falcon 9’s landing https://t.co/vk9KP2vPhC,0,2021-06-22 01:09:09
RT @teslacn: 5000 kms with 27 Supercharger Stations👉Tesla opens the longest Supercharger route from east to west in China⚡️#TheSilkRoute @T…,0,2021-06-22 01:08:38
@WholeMarsBlog Very sorry to hear that. Condolences to JB and his family.,8522,2021-06-21 23:41:12
@ashleevance Tesla financing round closed at 6pm Dec 24th 2008 – last hour of last day possible or payroll would’ve bounced 2 days later. I gave Tesla last of my remaining cash from PayPal. Didn’t even own a house or anything sellable.,35613,2021-06-21 20:48:20
"Looking at holding Tesla AI Day in about a month or so. Will go over progress with Tesla AI software &amp; hardware, both training &amp; inference. Purpose is recruiting.",111730,2021-06-21 18:59:34
@karpathy “physical-world” sigh,4342,2021-06-21 18:53:37
RT @SpaceX: Falcon 9's first stage returns to Earth and lands on the Just Read the Instructions droneship after launch of GPS III-5 https:/…,0,2021-06-21 18:52:34
"@karpathy In general, anyone interested in working on physical-word AI problems, should consider joining Tesla. Fastest path to deploying your ideas irl.",12651,2021-06-21 18:20:02
Happy Father’s Day!,309798,2021-06-20 20:19:20
@teslaownersSV Yeah,14883,2021-06-20 03:13:16
@weddleandsons @Tesla Nice work,18601,2021-06-19 02:16:56
@RationalEtienne 🤣🤣,16312,2021-06-19 02:07:53
@udonandtempura @Tesla Haha pretty much,4400,2021-06-18 23:25:57
@Erdayastronaut This is epic. Very impressive history.,17272,2021-06-18 23:25:19
@teslaownersSV True,7553,2021-06-18 23:24:12
"@Tesla Peak acceleration is over 1.2 g’s, which is 20% faster than falling",42218,2021-06-18 22:35:46
@BillyM2k Haha,8679,2021-06-18 09:52:05
Real pic of 2 ships next to Starbase Tiki Bar on right https://t.co/E4awziEdDQ,77052,2021-06-17 18:47:05
@DonIsiko @eroxer310 @MotorTrend @Tesla True,2988,2021-06-17 18:37:46
@eroxer310 @MotorTrend @Tesla Steam engines are even better!,1874,2021-06-17 18:32:59
@Erdayastronaut @vincent13031925 I’ve been driving with the yoke for a while &amp; it’s great imo. Progressive steering would require complex gearing or drive-by-wire without direct mechanical link. Will aim for that in a few years.,5704,2021-06-17 18:23:37
"@XHNews Congratulations, this is a great achievement!",7376,2021-06-17 18:13:30
"RT @SpaceX: Falcon 9’s first stage has landed on the Just Read the Instructions droneship, completing this booster’s second GPS III flight…",0,2021-06-17 18:09:39
RT @SpaceX: Deployment of GPS III-5 confirmed https://t.co/bMWn5OVr40,0,2021-06-17 18:09:17
RT @SpaceX: Flight-proven Falcon 9 launches GPS III-5 to orbit https://t.co/5Wu96cXCPM,0,2021-06-17 18:09:06
@Teslarati @13ericralph31 @NASASpaceflight @thejackbeyer We might use SN16 on a hypersonic flight test,12294,2021-06-17 18:08:55
RT @MotorTrend: We head to Auto Club Famoso Raceway to test out how long it takes the 2022 @Tesla Model S Plaid to go from 0 to 60 mph. Tes…,0,2021-06-17 18:06:02
@vincent13031925 Fair enough,21502,2021-06-17 18:04:16
@BitcoinMagazine @jespow Based on what data?,10777,2021-06-17 11:07:28
@adamhoov @JasonCammisa Cool,8862,2021-06-17 11:06:07
"@CrabsAreUs Hello, I’m Clark Kent",5191,2021-06-17 06:07:25
@WholeMarsBlog Manufacturing is so hard. I have the utmost respect for those who build things.,24610,2021-06-17 02:23:00
@DimaZeniuk @Tesla @WholeMarsBlog @dami_kolz @Kristennetten @1stMarsColonist @melaniemadri @daelmor @RationalEtienne @EvaFoxU @AstroJordy @28delayslater It is an honor to work with such talented engineers,16851,2021-06-17 02:14:54
Let’s just skip original video games &amp; movies &amp; go straight to the sequel,145107,2021-06-16 22:37:20
@nuc_geek Massive increase in Supercharger network is underway,12336,2021-06-16 19:30:07
@Teslarati @13ericralph31 I love carbs,24351,2021-06-16 09:08:15
Shout out to the awesome Tesla global team. Thanks for working so hard to make Tesla successful!,5803,2021-06-24 01:10:10
"@torybruno Good chart. This is a major reason why we moved Starlink from ~1100km orbit to ~550km. Atmosphere automatically clears the lower altitude within a few years, so space junk cannot accumulate.",4422,2021-06-23 23:34:14
@Teslarati @ResidentSponge ??,10745,2021-06-23 13:06:51
@JRossNicoll This is an important improvement,19264,2021-06-22 05:59:30
RT @SpaceX: View from the droneship of Falcon 9’s landing https://t.co/vk9KP2vPhC,0,2021-06-22 01:09:09
RT @teslacn: 5000 kms with 27 Supercharger Stations👉Tesla opens the longest Supercharger route from east to west in China⚡️#TheSilkRoute @T…,0,2021-06-22 01:08:38
@WholeMarsBlog Very sorry to hear that. Condolences to JB and his family.,8524,2021-06-21 23:41:12
@ashleevance Tesla financing round closed at 6pm Dec 24th 2008 – last hour of last day possible or payroll would’ve bounced 2 days later. I gave Tesla last of my remaining cash from PayPal. Didn’t even own a house or anything sellable.,35614,2021-06-21 20:48:20
"Looking at holding Tesla AI Day in about a month or so. Will go over progress with Tesla AI software &amp; hardware, both training &amp; inference. Purpose is recruiting.",111735,2021-06-21 18:59:34
@karpathy “physical-world” sigh,4342,2021-06-21 18:53:37
RT @SpaceX: Falcon 9's first stage returns to Earth and lands on the Just Read the Instructions droneship after launch of GPS III-5 https:/…,0,2021-06-21 18:52:34
"@karpathy In general, anyone interested in working on physical-word AI problems, should consider joining Tesla. Fastest path to deploying your ideas irl.",12651,2021-06-21 18:20:02
Happy Father’s Day!,309808,2021-06-20 20:19:20
@teslaownersSV Yeah,14883,2021-06-20 03:13:16
@weddleandsons @Tesla Nice work,18601,2021-06-19 02:16:56
@RationalEtienne 🤣🤣,16313,2021-06-19 02:07:53
@udonandtempura @Tesla Haha pretty much,4400,2021-06-18 23:25:57
@Erdayastronaut This is epic. Very impressive history.,17272,2021-06-18 23:25:19
@teslaownersSV True,7553,2021-06-18 23:24:12
"@Tesla Peak acceleration is over 1.2 g’s, which is 20% faster than falling",42218,2021-06-18 22:35:46
@BillyM2k Haha,8679,2021-06-18 09:52:05
Real pic of 2 ships next to Starbase Tiki Bar on right https://t.co/E4awziEdDQ,77053,2021-06-17 18:47:05
@DonIsiko @eroxer310 @MotorTrend @Tesla True,2988,2021-06-17 18:37:46
@eroxer310 @MotorTrend @Tesla Steam engines are even better!,1874,2021-06-17 18:32:59
@Erdayastronaut @vincent13031925 I’ve been driving with the yoke for a while &amp; it’s great imo. Progressive steering would require complex gearing or drive-by-wire without direct mechanical link. Will aim for that in a few years.,5704,2021-06-17 18:23:37
"@XHNews Congratulations, this is a great achievement!",7376,2021-06-17 18:13:30
"RT @SpaceX: Falcon 9’s first stage has landed on the Just Read the Instructions droneship, completing this booster’s second GPS III flight…",0,2021-06-17 18:09:39
RT @SpaceX: Deployment of GPS III-5 confirmed https://t.co/bMWn5OVr40,0,2021-06-17 18:09:17
RT @SpaceX: Flight-proven Falcon 9 launches GPS III-5 to orbit https://t.co/5Wu96cXCPM,0,2021-06-17 18:09:06
@Teslarati @13ericralph31 @NASASpaceflight @thejackbeyer We might use SN16 on a hypersonic flight test,12294,2021-06-17 18:08:55
RT @MotorTrend: We head to Auto Club Famoso Raceway to test out how long it takes the 2022 @Tesla Model S Plaid to go from 0 to 60 mph. Tes…,0,2021-06-17 18:06:02
@vincent13031925 Fair enough,21502,2021-06-17 18:04:16
@BitcoinMagazine @jespow Based on what data?,10777,2021-06-17 11:07:28
@adamhoov @JasonCammisa Cool,8862,2021-06-17 11:06:07
"@CrabsAreUs Hello, I’m Clark Kent",5191,2021-06-17 06:07:25
@WholeMarsBlog Manufacturing is so hard. I have the utmost respect for those who build things.,24610,2021-06-17 02:23:00
@DimaZeniuk @Tesla @WholeMarsBlog @dami_kolz @Kristennetten @1stMarsColonist @melaniemadri @daelmor @RationalEtienne @EvaFoxU @AstroJordy @28delayslater It is an honor to work with such talented engineers,16851,2021-06-17 02:14:54
Let’s just skip original video games &amp; movies &amp; go straight to the sequel,145108,2021-06-16 22:37:20
@nuc_geek Massive increase in Supercharger network is underway,12336,2021-06-16 19:30:07
@Teslarati @13ericralph31 I love carbs,24351,2021-06-16 09:08:15
Shout out to the awesome Tesla global team. Thanks for working so hard to make Tesla successful!,6972,2021-06-24 01:10:10
"@torybruno Good chart. This is a major reason why we moved Starlink from ~1100km orbit to ~550km. Atmosphere automatically clears the lower altitude within a few years, so space junk cannot accumulate.",4445,2021-06-23 23:34:14
@Teslarati @ResidentSponge ??,10751,2021-06-23 13:06:51
@JRossNicoll This is an important improvement,19265,2021-06-22 05:59:30
RT @SpaceX: View from the droneship of Falcon 9’s landing https://t.co/vk9KP2vPhC,0,2021-06-22 01:09:09
RT @teslacn: 5000 kms with 27 Supercharger Stations👉Tesla opens the longest Supercharger route from east to west in China⚡️#TheSilkRoute @T…,0,2021-06-22 01:08:38
@WholeMarsBlog Very sorry to hear that. Condolences to JB and his family.,8525,2021-06-21 23:41:12
@ashleevance Tesla financing round closed at 6pm Dec 24th 2008 – last hour of last day possible or payroll would’ve bounced 2 days later. I gave Tesla last of my remaining cash from PayPal. Didn’t even own a house or anything sellable.,35617,2021-06-21 20:48:20
"Looking at holding Tesla AI Day in about a month or so. Will go over progress with Tesla AI software &amp; hardware, both training &amp; inference. Purpose is recruiting.",111741,2021-06-21 18:59:34
@karpathy “physical-world” sigh,4343,2021-06-21 18:53:37
RT @SpaceX: Falcon 9's first stage returns to Earth and lands on the Just Read the Instructions droneship after launch of GPS III-5 https:/…,0,2021-06-21 18:52:34
"@karpathy In general, anyone interested in working on physical-word AI problems, should consider joining Tesla. Fastest path to deploying your ideas irl.",12651,2021-06-21 18:20:02
Happy Father’s Day!,309815,2021-06-20 20:19:20
@teslaownersSV Yeah,14884,2021-06-20 03:13:16
@weddleandsons @Tesla Nice work,18602,2021-06-19 02:16:56
@RationalEtienne 🤣🤣,16314,2021-06-19 02:07:53
@udonandtempura @Tesla Haha pretty much,4401,2021-06-18 23:25:57
@Erdayastronaut This is epic. Very impressive history.,17273,2021-06-18 23:25:19
@teslaownersSV True,7554,2021-06-18 23:24:12
"@Tesla Peak acceleration is over 1.2 g’s, which is 20% faster than falling",42219,2021-06-18 22:35:46
@BillyM2k Haha,8680,2021-06-18 09:52:05
Real pic of 2 ships next to Starbase Tiki Bar on right https://t.co/E4awziEdDQ,77055,2021-06-17 18:47:05
@DonIsiko @eroxer310 @MotorTrend @Tesla True,2988,2021-06-17 18:37:46
@eroxer310 @MotorTrend @Tesla Steam engines are even better!,1874,2021-06-17 18:32:59
@Erdayastronaut @vincent13031925 I’ve been driving with the yoke for a while &amp; it’s great imo. Progressive steering would require complex gearing or drive-by-wire without direct mechanical link. Will aim for that in a few years.,5704,2021-06-17 18:23:37
"@XHNews Congratulations, this is a great achievement!",7376,2021-06-17 18:13:30
"RT @SpaceX: Falcon 9’s first stage has landed on the Just Read the Instructions droneship, completing this booster’s second GPS III flight…",0,2021-06-17 18:09:39
RT @SpaceX: Deployment of GPS III-5 confirmed https://t.co/bMWn5OVr40,0,2021-06-17 18:09:17
RT @SpaceX: Flight-proven Falcon 9 launches GPS III-5 to orbit https://t.co/5Wu96cXCPM,0,2021-06-17 18:09:06
@Teslarati @13ericralph31 @NASASpaceflight @thejackbeyer We might use SN16 on a hypersonic flight test,12294,2021-06-17 18:08:55
RT @MotorTrend: We head to Auto Club Famoso Raceway to test out how long it takes the 2022 @Tesla Model S Plaid to go from 0 to 60 mph. Tes…,0,2021-06-17 18:06:02
@vincent13031925 Fair enough,21502,2021-06-17 18:04:16
@BitcoinMagazine @jespow Based on what data?,10777,2021-06-17 11:07:28
@adamhoov @JasonCammisa Cool,8862,2021-06-17 11:06:07
"@CrabsAreUs Hello, I’m Clark Kent",5191,2021-06-17 06:07:25
@WholeMarsBlog Manufacturing is so hard. I have the utmost respect for those who build things.,24610,2021-06-17 02:23:00
@DimaZeniuk @Tesla @WholeMarsBlog @dami_kolz @Kristennetten @1stMarsColonist @melaniemadri @daelmor @RationalEtienne @EvaFoxU @AstroJordy @28delayslater It is an honor to work with such talented engineers,16851,2021-06-17 02:14:54
Let’s just skip original video games &amp; movies &amp; go straight to the sequel,145107,2021-06-16 22:37:20
@nuc_geek Massive increase in Supercharger network is underway,12336,2021-06-16 19:30:07
@Teslarati @13ericralph31 I love carbs,24351,2021-06-16 09:08:15
Shout out to the awesome Tesla global team. Thanks for working so hard to make Tesla successful!,8980,2021-06-24 01:10:10
"@torybruno Good chart. This is a major reason why we moved Starlink from ~1100km orbit to ~550km. Atmosphere automatically clears the lower altitude within a few years, so space junk cannot accumulate.",4508,2021-06-23 23:34:14
@Teslarati @ResidentSponge ??,10768,2021-06-23 13:06:51
@JRossNicoll This is an important improvement,19273,2021-06-22 05:59:30
RT @SpaceX: View from the droneship of Falcon 9’s landing https://t.co/vk9KP2vPhC,0,2021-06-22 01:09:09
RT @teslacn: 5000 kms with 27 Supercharger Stations👉Tesla opens the longest Supercharger route from east to west in China⚡️#TheSilkRoute @T…,0,2021-06-22 01:08:38
@WholeMarsBlog Very sorry to hear that. Condolences to JB and his family.,8528,2021-06-21 23:41:12
@ashleevance Tesla financing round closed at 6pm Dec 24th 2008 – last hour of last day possible or payroll would’ve bounced 2 days later. I gave Tesla last of my remaining cash from PayPal. Didn’t even own a house or anything sellable.,35620,2021-06-21 20:48:20
"Looking at holding Tesla AI Day in about a month or so. Will go over progress with Tesla AI software &amp; hardware, both training &amp; inference. Purpose is recruiting.",111749,2021-06-21 18:59:34
@karpathy “physical-world” sigh,4345,2021-06-21 18:53:37
RT @SpaceX: Falcon 9's first stage returns to Earth and lands on the Just Read the Instructions droneship after launch of GPS III-5 https:/…,0,2021-06-21 18:52:34
"@karpathy In general, anyone interested in working on physical-word AI problems, should consider joining Tesla. Fastest path to deploying your ideas irl.",12655,2021-06-21 18:20:02
Happy Father’s Day!,309817,2021-06-20 20:19:20
@teslaownersSV Yeah,14884,2021-06-20 03:13:16
@weddleandsons @Tesla Nice work,18602,2021-06-19 02:16:56
@RationalEtienne 🤣🤣,16314,2021-06-19 02:07:53
@udonandtempura @Tesla Haha pretty much,4401,2021-06-18 23:25:57
@Erdayastronaut This is epic. Very impressive history.,17273,2021-06-18 23:25:19
@teslaownersSV True,7554,2021-06-18 23:24:12
"@Tesla Peak acceleration is over 1.2 g’s, which is 20% faster than falling",42220,2021-06-18 22:35:46
Shout out to the awesome Tesla global team. Thanks for working so hard to make Tesla successful!,10426,2021-06-24 01:10:10
"@torybruno Good chart. This is a major reason why we moved Starlink from ~1100km orbit to ~550km. Atmosphere automatically clears the lower altitude within a few years, so space junk cannot accumulate.",4560,2021-06-23 23:34:14
@Teslarati @ResidentSponge ??,10778,2021-06-23 13:06:51
@JRossNicoll This is an important improvement,19279,2021-06-22 05:59:30
RT @SpaceX: View from the droneship of Falcon 9’s landing https://t.co/vk9KP2vPhC,0,2021-06-22 01:09:09
RT @teslacn: 5000 kms with 27 Supercharger Stations👉Tesla opens the longest Supercharger route from east to west in China⚡️#TheSilkRoute @T…,0,2021-06-22 01:08:38
@WholeMarsBlog Very sorry to hear that. Condolences to JB and his family.,8530,2021-06-21 23:41:12
@ashleevance Tesla financing round closed at 6pm Dec 24th 2008 – last hour of last day possible or payroll would’ve bounced 2 days later. I gave Tesla last of my remaining cash from PayPal. Didn’t even own a house or anything sellable.,35626,2021-06-21 20:48:20
"Looking at holding Tesla AI Day in about a month or so. Will go over progress with Tesla AI software &amp; hardware, both training &amp; inference. Purpose is recruiting.",111758,2021-06-21 18:59:34
@karpathy “physical-world” sigh,4346,2021-06-21 18:53:37
RT @SpaceX: Falcon 9's first stage returns to Earth and lands on the Just Read the Instructions droneship after launch of GPS III-5 https:/…,0,2021-06-21 18:52:34
"@karpathy In general, anyone interested in working on physical-word AI problems, should consider joining Tesla. Fastest path to deploying your ideas irl.",12656,2021-06-21 18:20:02
Happy Father’s Day!,309824,2021-06-20 20:19:20
@teslaownersSV Yeah,14887,2021-06-20 03:13:16
@weddleandsons @Tesla Nice work,18603,2021-06-19 02:16:56
@RationalEtienne 🤣🤣,16315,2021-06-19 02:07:53
@udonandtempura @Tesla Haha pretty much,4401,2021-06-18 23:25:57
@Erdayastronaut This is epic. Very impressive history.,17273,2021-06-18 23:25:19
@teslaownersSV True,7554,2021-06-18 23:24:12
"@Tesla Peak acceleration is over 1.2 g’s, which is 20% faster than falling",42221,2021-06-18 22:35:46
@BillyM2k Haha,8680,2021-06-18 09:52:05
Shout out to the awesome Tesla global team. Thanks for working so hard to make Tesla successful!,12060,2021-06-24 01:10:10
"@torybruno Good chart. This is a major reason why we moved Starlink from ~1100km orbit to ~550km. Atmosphere automatically clears the lower altitude within a few years, so space junk cannot accumulate.",4618,2021-06-23 23:34:14
@Teslarati @ResidentSponge ??,10789,2021-06-23 13:06:51
@JRossNicoll This is an important improvement,19283,2021-06-22 05:59:30
RT @SpaceX: View from the droneship of Falcon 9’s landing https://t.co/vk9KP2vPhC,0,2021-06-22 01:09:09
RT @teslacn: 5000 kms with 27 Supercharger Stations👉Tesla opens the longest Supercharger route from east to west in China⚡️#TheSilkRoute @T…,0,2021-06-22 01:08:38
@WholeMarsBlog Very sorry to hear that. Condolences to JB and his family.,8532,2021-06-21 23:41:12
@ashleevance Tesla financing round closed at 6pm Dec 24th 2008 – last hour of last day possible or payroll would’ve bounced 2 days later. I gave Tesla last of my remaining cash from PayPal. Didn’t even own a house or anything sellable.,35628,2021-06-21 20:48:20
"Looking at holding Tesla AI Day in about a month or so. Will go over progress with Tesla AI software &amp; hardware, both training &amp; inference. Purpose is recruiting.",111772,2021-06-21 18:59:34
@karpathy “physical-world” sigh,4347,2021-06-21 18:53:37
RT @SpaceX: Falcon 9's first stage returns to Earth and lands on the Just Read the Instructions droneship after launch of GPS III-5 https:/…,0,2021-06-21 18:52:34
"@karpathy In general, anyone interested in working on physical-word AI problems, should consider joining Tesla. Fastest path to deploying your ideas irl.",12657,2021-06-21 18:20:02
Happy Father’s Day!,309833,2021-06-20 20:19:20
@teslaownersSV Yeah,14887,2021-06-20 03:13:16
@weddleandsons @Tesla Nice work,18603,2021-06-19 02:16:56
@RationalEtienne 🤣🤣,16315,2021-06-19 02:07:53
@udonandtempura @Tesla Haha pretty much,4402,2021-06-18 23:25:57
@Erdayastronaut This is epic. Very impressive history.,17273,2021-06-18 23:25:19
@teslaownersSV True,7554,2021-06-18 23:24:12
"@Tesla Peak acceleration is over 1.2 g’s, which is 20% faster than falling",42221,2021-06-18 22:35:46
@BillyM2k Haha,8680,2021-06-18 09:52:05
Real pic of 2 ships next to Starbase Tiki Bar on right https://t.co/E4awziEdDQ,77063,2021-06-17 18:47:05
@DonIsiko @eroxer310 @MotorTrend @Tesla True,2988,2021-06-17 18:37:46
@eroxer310 @MotorTrend @Tesla Steam engines are even better!,1874,2021-06-17 18:32:59
@Erdayastronaut @vincent13031925 I’ve been driving with the yoke for a while &amp; it’s great imo. Progressive steering would require complex gearing or drive-by-wire without direct mechanical link. Will aim for that in a few years.,5704,2021-06-17 18:23:37
"@XHNews Congratulations, this is a great achievement!",7376,2021-06-17 18:13:30
"RT @SpaceX: Falcon 9’s first stage has landed on the Just Read the Instructions droneship, completing this booster’s second GPS III flight…",0,2021-06-17 18:09:39
RT @SpaceX: Deployment of GPS III-5 confirmed https://t.co/bMWn5OVr40,0,2021-06-17 18:09:17
RT @SpaceX: Flight-proven Falcon 9 launches GPS III-5 to orbit https://t.co/5Wu96cXCPM,0,2021-06-17 18:09:06
@Teslarati @13ericralph31 @NASASpaceflight @thejackbeyer We might use SN16 on a hypersonic flight test,12294,2021-06-17 18:08:55
RT @MotorTrend: We head to Auto Club Famoso Raceway to test out how long it takes the 2022 @Tesla Model S Plaid to go from 0 to 60 mph. Tes…,0,2021-06-17 18:06:02
@vincent13031925 Fair enough,21501,2021-06-17 18:04:16
@BitcoinMagazine @jespow Based on what data?,10778,2021-06-17 11:07:28
@adamhoov @JasonCammisa Cool,8861,2021-06-17 11:06:07
"@CrabsAreUs Hello, I’m Clark Kent",5191,2021-06-17 06:07:25
@WholeMarsBlog Manufacturing is so hard. I have the utmost respect for those who build things.,24610,2021-06-17 02:23:00
@DimaZeniuk @Tesla @WholeMarsBlog @dami_kolz @Kristennetten @1stMarsColonist @melaniemadri @daelmor @RationalEtienne @EvaFoxU @AstroJordy @28delayslater It is an honor to work with such talented engineers,16851,2021-06-17 02:14:54
Let’s just skip original video games &amp; movies &amp; go straight to the sequel,145112,2021-06-16 22:37:20
@nuc_geek Massive increase in Supercharger network is underway,12336,2021-06-16 19:30:07
@Teslarati @13ericralph31 I love carbs,24351,2021-06-16 09:08:15
Shout out to the awesome Tesla global team. Thanks for working so hard to make Tesla successful!,14399,2021-06-24 01:10:10
"@torybruno Good chart. This is a major reason why we moved Starlink from ~1100km orbit to ~550km. Atmosphere automatically clears the lower altitude within a few years, so space junk cannot accumulate.",4740,2021-06-23 23:34:14
@Teslarati @ResidentSponge ??,10805,2021-06-23 13:06:51
@JRossNicoll This is an important improvement,19294,2021-06-22 05:59:30
RT @SpaceX: View from the droneship of Falcon 9’s landing https://t.co/vk9KP2vPhC,0,2021-06-22 01:09:09
RT @teslacn: 5000 kms with 27 Supercharger Stations👉Tesla opens the longest Supercharger route from east to west in China⚡️#TheSilkRoute @T…,0,2021-06-22 01:08:38
@WholeMarsBlog Very sorry to hear that. Condolences to JB and his family.,8534,2021-06-21 23:41:12
@ashleevance Tesla financing round closed at 6pm Dec 24th 2008 – last hour of last day possible or payroll would’ve bounced 2 days later. I gave Tesla last of my remaining cash from PayPal. Didn’t even own a house or anything sellable.,35630,2021-06-21 20:48:20
"Looking at holding Tesla AI Day in about a month or so. Will go over progress with Tesla AI software &amp; hardware, both training &amp; inference. Purpose is recruiting.",111792,2021-06-21 18:59:34
@karpathy “physical-world” sigh,4348,2021-06-21 18:53:37
RT @SpaceX: Falcon 9's first stage returns to Earth and lands on the Just Read the Instructions droneship after launch of GPS III-5 https:/…,0,2021-06-21 18:52:34
"@karpathy In general, anyone interested in working on physical-word AI problems, should consider joining Tesla. Fastest path to deploying your ideas irl.",12658,2021-06-21 18:20:02
Happy Father’s Day!,309849,2021-06-20 20:19:20
@teslaownersSV Yeah,14888,2021-06-20 03:13:16
@weddleandsons @Tesla Nice work,18604,2021-06-19 02:16:56
@RationalEtienne 🤣🤣,16316,2021-06-19 02:07:53
@udonandtempura @Tesla Haha pretty much,4402,2021-06-18 23:25:57
@Erdayastronaut This is epic. Very impressive history.,17274,2021-06-18 23:25:19
@teslaownersSV True,7554,2021-06-18 23:24:12
"@Tesla Peak acceleration is over 1.2 g’s, which is 20% faster than falling",42221,2021-06-18 22:35:46
Shout out to the awesome Tesla global team. Thanks for working so hard to make Tesla successful!,19393,2021-06-24 01:10:10
"@torybruno Good chart. This is a major reason why we moved Starlink from ~1100km orbit to ~550km. Atmosphere automatically clears the lower altitude within a few years, so space junk cannot accumulate.",4984,2021-06-23 23:34:14
@Teslarati @ResidentSponge ??,10834,2021-06-23 13:06:51
@JRossNicoll This is an important improvement,19305,2021-06-22 05:59:30
RT @SpaceX: View from the droneship of Falcon 9’s landing https://t.co/vk9KP2vPhC,0,2021-06-22 01:09:09
RT @teslacn: 5000 kms with 27 Supercharger Stations👉Tesla opens the longest Supercharger route from east to west in China⚡️#TheSilkRoute @T…,0,2021-06-22 01:08:38
@WholeMarsBlog Very sorry to hear that. Condolences to JB and his family.,8539,2021-06-21 23:41:12
@ashleevance Tesla financing round closed at 6pm Dec 24th 2008 – last hour of last day possible or payroll would’ve bounced 2 days later. I gave Tesla last of my remaining cash from PayPal. Didn’t even own a house or anything sellable.,35634,2021-06-21 20:48:20
"Looking at holding Tesla AI Day in about a month or so. Will go over progress with Tesla AI software &amp; hardware, both training &amp; inference. Purpose is recruiting.",111820,2021-06-21 18:59:34
@karpathy “physical-world” sigh,4349,2021-06-21 18:53:37
RT @SpaceX: Falcon 9's first stage returns to Earth and lands on the Just Read the Instructions droneship after launch of GPS III-5 https:/…,0,2021-06-21 18:52:34
"@karpathy In general, anyone interested in working on physical-word AI problems, should consider joining Tesla. Fastest path to deploying your ideas irl.",12660,2021-06-21 18:20:02
Happy Father’s Day!,309873,2021-06-20 20:19:20
@teslaownersSV Yeah,14889,2021-06-20 03:13:16
@weddleandsons @Tesla Nice work,18605,2021-06-19 02:16:56
@RationalEtienne 🤣🤣,16319,2021-06-19 02:07:53
@udonandtempura @Tesla Haha pretty much,4402,2021-06-18 23:25:57
@Erdayastronaut This is epic. Very impressive history.,17275,2021-06-18 23:25:19
@teslaownersSV True,7555,2021-06-18 23:24:12
"@Tesla Peak acceleration is over 1.2 g’s, which is 20% faster than falling",42222,2021-06-18 22:35:46
Shout out to the awesome Tesla global team. Thanks for working so hard to make Tesla successful!,19565,2021-06-24 01:10:10
"@torybruno Good chart. This is a major reason why we moved Starlink from ~1100km orbit to ~550km. Atmosphere automatically clears the lower altitude within a few years, so space junk cannot accumulate.",4987,2021-06-23 23:34:14
@Teslarati @ResidentSponge ??,10834,2021-06-23 13:06:51
@JRossNicoll This is an important improvement,19306,2021-06-22 05:59:30
RT @SpaceX: View from the droneship of Falcon 9’s landing https://t.co/vk9KP2vPhC,0,2021-06-22 01:09:09
RT @teslacn: 5000 kms with 27 Supercharger Stations👉Tesla opens the longest Supercharger route from east to west in China⚡️#TheSilkRoute @T…,0,2021-06-22 01:08:38
@WholeMarsBlog Very sorry to hear that. Condolences to JB and his family.,8539,2021-06-21 23:41:12
@ashleevance Tesla financing round closed at 6pm Dec 24th 2008 – last hour of last day possible or payroll would’ve bounced 2 days later. I gave Tesla last of my remaining cash from PayPal. Didn’t even own a house or anything sellable.,35634,2021-06-21 20:48:20
